literal	file	line	platform	ownership	new_value	compatibility	owner_phase
path-consumer	src/agent.rs	4322	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4381	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4382	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4383	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4384	windows	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4391	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4392	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/agent.rs	4393	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4394	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
~/.config/llama-monitor/bin/llama-monitor	src/agent.rs	4395	macos	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4405	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/agent.rs	4406	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
%APPDATA%\llama-monitor\bin\llama-monitor.exe	src/agent.rs	4407	windows	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	111	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	120	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	125	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	141	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	152	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	164	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	173	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	182	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	191	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	207	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	208	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	209	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	226	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	240	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	248	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	255	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	262	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	279	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	339	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	342	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	348	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	430	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	449	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	452	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	472	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	481	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	492	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	518	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	519	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	520	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	525	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	539	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	547	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	548	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	555	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	560	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	563	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	564	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	565	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	573	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	592	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	601	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	609	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	610	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	616	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	618	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	620	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	627	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/app_migration.rs	641	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/app_migration.rs	667	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/app_migration.rs	678	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	688	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	725	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	749	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	792	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	910	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/app_migration.rs	923	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	977	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	997	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1008	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1009	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1010	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1039	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1040	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1041	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1042	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1054	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1055	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1056	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1057	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1069	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1071	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	src/app_migration.rs	1080	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	1095	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	src/app_migration.rs	1101	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1117	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1120	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	src/app_migration.rs	1140	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
